'2024-07-31','12:06:11.083192',39,76
'2024-07-31','12:06:12.142474',38,77
'2024-07-31','12:09:01.582783',39,76
'2024-07-31','12:09:03.027073',38,77
'2024-07-31','12:09:04.444774',39,76
'2024-07-31','12:09:05.488390',39,76
'2024-07-31','12:09:06.517800',38,77
'2024-07-31','12:09:07.556984',38,77
'2024-07-31','12:09:08.593038',39,76
'2024-07-31','12:09:09.634610',38,77
'2024-07-31','12:09:10.677757',39,76
'2024-07-31','12:09:11.733785',39,76
'2024-07-31','12:12:02.946993',38,77
'2024-07-31','12:12:03.988725',38,77
'2024-07-31','12:12:05.073518',39,76
'2024-07-31','12:12:06.158116',39,76
'2024-07-31','12:12:16.353499',39,76
'2024-07-31','12:12:17.397324',39,76
'2024-07-31','12:12:18.685973',38,77
'2024-07-31','12:12:24.986051',39,76
'2024-07-31','12:12:34.490581',39,76
'2024-07-31','12:12:42.293489',39,76
'2024-07-31','12:15:01.841706',40,75
'2024-07-31','12:15:03.074503',39,76
'2024-07-31','12:15:04.284158',39,76
'2024-07-31','12:15:06.371824',40,75
'2024-07-31','12:15:07.459464',39,76
'2024-07-31','12:15:08.511092',39,76
'2024-07-31','12:15:09.553722',39,76
'2024-07-31','12:15:10.611909',39,76
'2024-07-31','12:15:12.703790',39,76
'2024-07-31','12:15:13.954405',39,76
'2024-07-31','12:18:02.791634',39,76
'2024-07-31','12:18:05.037585',40,75
'2024-07-31','12:18:07.791139',39,76
'2024-07-31','12:18:09.427175',39,76
'2024-07-31','12:18:10.461152',39,76
'2024-07-31','12:18:11.516923',40,75
'2024-07-31','12:18:12.547016',39,76
'2024-07-31','12:18:13.599498',39,76
'2024-07-31','12:18:14.656958',39,76
'2024-07-31','12:18:15.698213',40,75
'2024-07-31','12:21:03.311799',40,75
'2024-07-31','12:21:04.433393',39,76
'2024-07-31','12:21:05.656988',40,75
'2024-07-31','12:21:06.687069',39,76
'2024-07-31','12:21:07.762484',40,75
'2024-07-31','12:21:08.807640',40,75
'2024-07-31','12:21:11.083573',39,76
'2024-07-31','12:21:12.134964',40,75
'2024-07-31','12:21:13.170693',40,75
'2024-07-31','12:21:14.200176',39,76
'2024-07-31','12:24:02.108940',40,75
'2024-07-31','12:24:03.448823',40,75
'2024-07-31','12:24:04.671836',40,75
'2024-07-31','12:24:13.379686',40,75
'2024-07-31','12:24:14.422047',40,75
'2024-07-31','12:24:15.632817',40,75
'2024-07-31','12:24:17.058989',40,75
'2024-07-31','12:24:18.104667',40,75
'2024-07-31','12:24:19.181092',40,75
'2024-07-31','12:24:20.242905',40,75
'2024-07-31','12:27:01.840983',39,76
'2024-07-31','12:27:02.949190',40,75
'2024-07-31','12:27:04.078578',39,76
'2024-07-31','12:27:08.310133',40,75
'2024-07-31','12:27:09.594653',39,76
'2024-07-31','12:27:10.864391',40,75
'2024-07-31','12:27:15.636151',40,75
'2024-07-31','12:27:16.688258',40,75
'2024-07-31','12:27:18.518810',40,75
'2024-07-31','12:27:19.632981',39,76
'2024-07-31','12:30:02.152559',40,75
'2024-07-31','12:30:03.276426',40,75
'2024-07-31','12:30:04.392299',40,75
'2024-07-31','12:30:05.523497',40,75
'2024-07-31','12:30:06.558855',40,75
'2024-07-31','12:30:07.589266',40,75
'2024-07-31','12:30:08.684061',40,75
'2024-07-31','12:30:09.747187',40,75
'2024-07-31','12:30:10.790481',40,75
'2024-07-31','12:30:11.887805',39,76
'2024-07-31','12:33:02.385196',40,75
'2024-07-31','12:33:03.513228',41,73
'2024-07-31','12:33:04.634109',40,75
'2024-07-31','12:33:05.797702',40,75
'2024-07-31','12:33:06.840572',40,75
'2024-07-31','12:33:07.885088',40,75
'2024-07-31','12:33:08.935931',40,75
'2024-07-31','12:33:09.966874',41,73
'2024-07-31','12:33:11.013882',40,75
'2024-07-31','12:33:12.066369',40,75
'2024-07-31','12:36:01.584159',40,75
'2024-07-31','12:36:02.768276',42,72
'2024-07-31','12:36:03.849325',40,75
'2024-07-31','12:36:04.961195',40,75
'2024-07-31','12:36:06.089649',42,72
'2024-07-31','12:36:07.247477',40,75
'2024-07-31','12:36:08.357854',40,75
'2024-07-31','12:36:09.483819',40,75
'2024-07-31','12:36:10.525482',39,76
'2024-07-31','12:36:11.597731',40,75
'2024-07-31','12:39:02.124232',40,75
'2024-07-31','12:39:03.246911',42,72
'2024-07-31','12:39:04.369589',40,75
'2024-07-31','12:39:05.503768',41,73
'2024-07-31','12:39:06.623186',41,73
'2024-07-31','12:39:07.655247',41,73
'2024-07-31','12:39:08.726047',41,73
'2024-07-31','12:39:09.772329',42,72
'2024-07-31','12:39:10.816062',40,75
'2024-07-31','12:39:11.854341',40,75
'2024-07-31','12:42:02.344213',40,75
'2024-07-31','12:42:03.472947',40,75
'2024-07-31','12:42:04.528793',40,75
'2024-07-31','12:42:05.578560',40,75
'2024-07-31','12:42:07.775987',41,73
'2024-07-31','12:42:08.904486',40,75
'2024-07-31','12:42:10.026646',41,73
'2024-07-31','12:42:11.168270',41,73
'2024-07-31','12:42:12.276330',40,75
'2024-07-31','12:42:13.313119',40,75
'2024-07-31','12:45:01.969981',40,75
'2024-07-31','12:45:03.040764',41,73
'2024-07-31','12:45:04.216474',40,75
'2024-07-31','12:45:05.748305',40,75
'2024-07-31','12:45:06.786985',42,72
'2024-07-31','12:45:07.822007',42,72
'2024-07-31','12:45:09.121107',41,73
'2024-07-31','12:45:10.165548',41,73
'2024-07-31','12:45:11.223844',41,73
'2024-07-31','12:45:12.278996',42,72
'2024-07-31','12:48:01.771765',40,75
'2024-07-31','12:48:02.900418',40,75
'2024-07-31','12:48:04.026239',41,73
'2024-07-31','12:48:05.161727',42,72
'2024-07-31','12:48:06.214056',41,73
'2024-07-31','12:48:07.265734',40,75
'2024-07-31','12:48:08.300513',42,72
'2024-07-31','12:48:09.335427',40,75
'2024-07-31','12:48:10.380841',40,75
'2024-07-31','12:48:11.417398',42,72
'2024-07-31','12:51:02.414575',42,72
'2024-07-31','12:51:03.541776',41,73
'2024-07-31','12:51:04.578014',40,75
'2024-07-31','12:51:05.617003',40,75
'2024-07-31','12:51:07.138635',40,75
'2024-07-31','12:51:09.287226',40,75
'2024-07-31','12:51:10.409809',42,72
'2024-07-31','12:51:11.523945',42,72
'2024-07-31','12:51:12.655227',41,73
'2024-07-31','12:51:13.784885',42,72
'2024-07-31','12:54:02.459068',41,73
'2024-07-31','12:54:03.574865',41,73
'2024-07-31','12:54:04.694800',40,75
'2024-07-31','12:54:05.818701',40,75
'2024-07-31','12:54:06.993682',40,75
'2024-07-31','12:54:08.096594',41,73
'2024-07-31','12:54:09.131047',40,75
'2024-07-31','12:54:10.182863',42,72
'2024-07-31','12:54:11.213621',40,75
'2024-07-31','12:54:12.261034',42,72
'2024-07-31','12:57:04.149123',44,70
'2024-07-31','12:57:05.237467',42,72
'2024-07-31','12:57:06.953549',41,73
'2024-07-31','12:57:07.985104',41,73
'2024-07-31','12:57:09.025551',42,72
'2024-07-31','12:57:10.056078',42,72
'2024-07-31','12:57:11.119606',41,73
'2024-07-31','12:57:12.161511',42,72
'2024-07-31','12:57:13.194696',43,71
'2024-07-31','12:57:14.230962',41,73
'2024-07-31','13:00:01.771361',43,71
'2024-07-31','13:00:02.896838',41,73
'2024-07-31','13:00:04.022652',42,72
'2024-07-31','13:00:05.147972',42,72
'2024-07-31','13:00:06.179825',43,71
'2024-07-31','13:00:07.223242',41,73
'2024-07-31','13:00:08.265483',41,73
'2024-07-31','13:00:09.327020',42,72
'2024-07-31','13:00:10.368461',41,73
'2024-07-31','13:00:11.403561',41,73
'2024-07-31','13:03:01.894101',42,72
'2024-07-31','13:03:03.124236',43,71
'2024-07-31','13:03:04.249539',40,75
'2024-07-31','13:03:05.373149',42,72
'2024-07-31','13:03:06.504921',41,73
'2024-07-31','13:03:07.844521',43,71
'2024-07-31','13:03:08.876914',40,75
'2024-07-31','13:03:10.148330',42,72
'2024-07-31','13:03:11.193257',43,71
'2024-07-31','13:03:12.237512',41,73
'2024-07-31','13:06:01.810876',42,72
'2024-07-31','13:06:03.061417',41,73
'2024-07-31','13:06:04.274079',41,73
'2024-07-31','13:06:06.525144',43,71
'2024-07-31','13:06:07.560415',41,73
'2024-07-31','13:06:08.588662',42,72
'2024-07-31','13:06:09.621052',41,73
'2024-07-31','13:06:10.670008',42,72
'2024-07-31','13:06:11.710743',41,73
'2024-07-31','13:06:12.750892',42,72
'2024-07-31','13:09:02.252000',42,72
'2024-07-31','13:09:03.380816',41,73
'2024-07-31','13:09:04.418518',41,73
'2024-07-31','13:09:05.478696',43,71
'2024-07-31','13:09:06.514413',42,72
'2024-07-31','13:09:07.556970',40,75
'2024-07-31','13:09:08.606628',45,68
'2024-07-31','13:09:09.638715',43,71
'2024-07-31','13:09:10.679979',43,71
'2024-07-31','13:09:11.720520',41,73
'2024-07-31','13:12:02.270967',43,71
'2024-07-31','13:12:03.414333',41,73
'2024-07-31','13:12:04.533230',41,73
'2024-07-31','13:12:05.661774',43,71
'2024-07-31','13:12:06.784721',42,72
'2024-07-31','13:12:07.955765',43,71
'2024-07-31','13:12:09.033705',41,73
'2024-07-31','13:12:10.064283',41,73
'2024-07-31','13:12:11.095144',41,73
'2024-07-31','13:12:12.124122',41,73
'2024-07-31','13:15:01.685691',42,72
'2024-07-31','13:15:02.810673',42,72
'2024-07-31','13:15:03.933847',42,72
'2024-07-31','13:15:05.074377',42,72
'2024-07-31','13:15:06.114884',42,72
'2024-07-31','13:15:07.158771',41,73
'2024-07-31','13:15:08.209504',42,72
'2024-07-31','13:15:09.237438',42,72
'2024-07-31','13:15:10.268924',41,73
'2024-07-31','13:15:11.305734',42,72
'2024-07-31','13:18:01.913519',42,72
'2024-07-31','13:18:03.054649',41,73
'2024-07-31','13:18:04.098898',42,72
'2024-07-31','13:18:05.139028',41,73
'2024-07-31','13:18:06.182916',42,72
'2024-07-31','13:18:07.223160',43,71
'2024-07-31','13:18:08.249955',42,72
'2024-07-31','13:18:09.276514',42,72
'2024-07-31','13:18:10.312701',41,73
'2024-07-31','13:18:11.339852',41,73
'2024-07-31','13:21:01.844659',42,72
'2024-07-31','13:21:02.972079',42,72
'2024-07-31','13:21:04.228300',42,72
'2024-07-31','13:21:05.260669',42,72
'2024-07-31','13:21:06.305566',42,72
'2024-07-31','13:21:07.350283',42,72
'2024-07-31','13:21:08.384089',42,72
'2024-07-31','13:21:09.438447',42,72
'2024-07-31','13:21:10.481158',43,71
'2024-07-31','13:21:11.533367',42,72
'2024-07-31','13:24:02.083682',42,72
'2024-07-31','13:24:03.198519',42,72
'2024-07-31','13:24:04.349218',42,72
'2024-07-31','13:24:05.466871',42,72
'2024-07-31','13:24:06.590803',42,72
'2024-07-31','13:24:07.714499',42,72
'2024-07-31','13:24:08.831929',42,72
'2024-07-31','13:24:09.955926',42,72
'2024-07-31','13:24:10.991887',42,72
'2024-07-31','13:24:12.033153',42,72
'2024-07-31','13:27:01.591135',42,72
'2024-07-31','13:27:02.719423',42,72
'2024-07-31','13:27:03.764749',42,72
'2024-07-31','13:27:04.811550',43,71
'2024-07-31','13:27:05.845664',43,71
'2024-07-31','13:27:06.884867',44,70
'2024-07-31','13:27:07.923505',43,71
'2024-07-31','13:27:08.964293',43,71
'2024-07-31','13:27:10.011350',44,70
'2024-07-31','13:27:11.043087',44,70
'2024-07-31','13:30:01.617091',42,72
'2024-07-31','13:30:02.739650',42,72
'2024-07-31','13:30:03.866334',43,71
'2024-07-31','13:30:04.993930',43,71
'2024-07-31','13:30:06.126497',42,72
'2024-07-31','13:30:07.370847',43,71
'2024-07-31','13:30:08.490816',42,72
'2024-07-31','13:30:09.529774',42,72
'2024-07-31','13:30:10.571569',42,72
'2024-07-31','13:30:11.616388',42,72
'2024-07-31','13:33:02.138072',43,71
'2024-07-31','13:33:03.375276',44,70
'2024-07-31','13:33:04.494074',42,72
'2024-07-31','13:33:05.628343',42,72
'2024-07-31','13:33:06.771314',42,72
'2024-07-31','13:33:07.888054',42,72
'2024-07-31','13:33:09.022339',42,72
'2024-07-31','13:33:10.150239',41,73
'2024-07-31','13:33:11.207776',41,73
'2024-07-31','13:33:12.303791',43,71
'2024-07-31','13:36:01.861303',45,68
'2024-07-31','13:36:02.987933',42,72
'2024-07-31','13:36:04.113286',42,72
'2024-07-31','13:36:05.160199',42,72
'2024-07-31','13:36:06.211970',42,72
'2024-07-31','13:36:07.247538',42,72
'2024-07-31','13:36:08.285308',43,71
'2024-07-31','13:36:09.319553',43,71
'2024-07-31','13:36:10.360041',42,72
'2024-07-31','13:36:11.459746',42,72
'2024-07-31','13:39:02.007157',43,71
'2024-07-31','13:39:03.120000',42,72
'2024-07-31','13:39:04.240321',42,72
'2024-07-31','13:39:05.381137',43,71
'2024-07-31','13:39:06.415112',42,72
'2024-07-31','13:39:07.464849',42,72
'2024-07-31','13:39:08.518474',42,72
'2024-07-31','13:39:09.562579',43,71
'2024-07-31','13:39:10.610426',42,72
'2024-07-31','13:39:11.662026',41,73
'2024-07-31','13:42:02.216963',42,72
'2024-07-31','13:42:03.356065',41,73
'2024-07-31','13:42:04.474135',41,73
'2024-07-31','13:42:05.607281',43,71
'2024-07-31','13:42:06.735694',41,73
'2024-07-31','13:42:07.968313',43,71
'2024-07-31','13:42:09.094426',43,71
'2024-07-31','13:42:10.129844',41,73
'2024-07-31','13:42:11.169094',43,71
'2024-07-31','13:42:12.217795',42,72
'2024-07-31','13:45:01.739931',41,73
'2024-07-31','13:45:02.867216',42,72
'2024-07-31','13:45:03.983545',43,71
'2024-07-31','13:45:05.130939',43,71
'2024-07-31','13:45:06.347121',42,72
'2024-07-31','13:45:07.386192',41,73
'2024-07-31','13:45:08.424790',41,73
'2024-07-31','13:45:09.456863',43,71
'2024-07-31','13:45:10.497435',42,72
'2024-07-31','13:45:11.533669',42,72
'2024-07-31','13:48:02.072750',41,73
'2024-07-31','13:48:03.185217',42,72
'2024-07-31','13:48:04.322053',42,72
'2024-07-31','13:48:05.362344',43,71
'2024-07-31','13:48:06.406291',43,71
'2024-07-31','13:48:07.503603',43,71
'2024-07-31','13:48:08.560825',43,71
'2024-07-31','13:48:09.606148',42,72
'2024-07-31','13:48:10.652090',42,72
'2024-07-31','13:48:11.684728',42,72
'2024-07-31','13:51:02.201360',41,73
'2024-07-31','13:51:03.311992',41,73
'2024-07-31','13:51:04.371515',42,72
'2024-07-31','13:51:05.407341',42,72
'2024-07-31','13:51:06.452479',43,71
'2024-07-31','13:51:07.487881',41,73
'2024-07-31','13:51:08.546267',41,73
'2024-07-31','13:51:09.582451',43,71
'2024-07-31','13:51:10.622192',42,72
'2024-07-31','13:51:11.661438',42,72
'2024-07-31','13:54:02.216823',41,73
'2024-07-31','13:54:03.347591',43,71
'2024-07-31','13:54:04.397223',41,73
'2024-07-31','13:54:05.434827',42,72
'2024-07-31','13:54:06.473801',41,73
'2024-07-31','13:54:07.511830',41,73
'2024-07-31','13:54:08.550934',42,72
'2024-07-31','13:54:09.595737',43,71
'2024-07-31','13:54:10.635661',42,72
'2024-07-31','13:54:11.674652',42,72
'2024-07-31','13:57:02.286707',41,73
'2024-07-31','13:57:03.375887',41,73
'2024-07-31','13:57:04.427709',42,72
'2024-07-31','13:57:05.630336',41,73
'2024-07-31','13:57:06.759604',41,73
'2024-07-31','13:57:07.883672',43,71
'2024-07-31','13:57:09.018569',42,72
'2024-07-31','13:57:10.138481',42,72
'2024-07-31','13:57:11.268702',42,72
'2024-07-31','13:57:12.384667',42,72
'2024-07-31','14:00:01.962162',42,72
'2024-07-31','14:00:03.192726',41,73
'2024-07-31','14:00:04.326602',43,71
'2024-07-31','14:00:05.457651',41,73
'2024-07-31','14:00:06.579904',43,71
'2024-07-31','14:00:07.739400',41,73
'2024-07-31','14:00:08.829488',41,73
'2024-07-31','14:00:09.879681',43,71
'2024-07-31','14:00:10.919304',42,72
'2024-07-31','14:00:11.957379',41,73
'2024-07-31','14:03:01.488592',42,72
'2024-07-31','14:03:02.625971',41,73
'2024-07-31','14:03:03.736068',42,72
'2024-07-31','14:03:04.778229',44,70
'2024-07-31','14:03:05.809996',43,71
'2024-07-31','14:03:06.843424',43,71
'2024-07-31','14:03:07.902285',42,72
'2024-07-31','14:03:08.960910',43,71
'2024-07-31','14:03:09.994451',41,73
'2024-07-31','14:03:11.041653',41,73
'2024-07-31','14:06:01.531529',42,72
'2024-07-31','14:06:02.564172',41,73
'2024-07-31','14:06:03.662253',41,73
'2024-07-31','14:06:04.702925',42,72
'2024-07-31','14:06:10.429482',42,72
'2024-07-31','14:06:11.540255',42,72
'2024-07-31','14:06:12.574121',42,72
'2024-07-31','14:06:13.620688',41,73
'2024-07-31','14:06:14.659887',41,73
'2024-07-31','14:06:20.924150',42,72
'2024-07-31','14:09:04.282242',41,73
'2024-07-31','14:09:05.920973',42,72
'2024-07-31','14:09:06.966507',43,71
'2024-07-31','14:09:08.003993',43,71
'2024-07-31','14:09:09.044244',42,72
'2024-07-31','14:09:10.087363',42,72
'2024-07-31','14:09:11.144008',41,73
'2024-07-31','14:09:12.190610',42,72
'2024-07-31','14:09:13.239724',42,72
'2024-07-31','14:09:14.300520',43,71
'2024-07-31','14:12:02.057320',42,72
'2024-07-31','14:12:03.186595',43,71
'2024-07-31','14:12:04.405072',43,71
'2024-07-31','14:12:05.533009',42,72
'2024-07-31','14:12:06.577655',42,72
'2024-07-31','14:12:07.621814',43,71
'2024-07-31','14:12:08.761541',41,73
'2024-07-31','14:12:09.805651',42,72
'2024-07-31','14:12:10.862273',41,73
'2024-07-31','14:12:11.917202',43,71
'2024-07-31','14:15:01.467744',42,72
'2024-07-31','14:15:02.600344',43,71
'2024-07-31','14:15:03.641161',43,71
'2024-07-31','14:15:04.679904',42,72
'2024-07-31','14:15:05.731526',42,72
'2024-07-31','14:15:06.769237',42,72
'2024-07-31','14:15:07.817460',43,71
'2024-07-31','14:15:08.863751',42,72
'2024-07-31','14:15:09.902888',42,72
'2024-07-31','14:15:11.022312',41,73
'2024-07-31','14:18:01.579115',43,71
'2024-07-31','14:18:02.715654',42,72
'2024-07-31','14:18:03.846703',44,70
'2024-07-31','14:18:04.966596',44,70
'2024-07-31','14:18:06.095278',43,71
'2024-07-31','14:18:07.134948',44,70
'2024-07-31','14:18:09.269657',42,72
'2024-07-31','14:18:10.703196',43,71
'2024-07-31','14:18:11.752189',43,71
'2024-07-31','14:18:12.789184',43,71
'2024-07-31','14:21:02.327729',45,68
'2024-07-31','14:21:03.456767',46,67
'2024-07-31','14:21:04.583690',45,68
'2024-07-31','14:21:05.717213',44,70
'2024-07-31','14:21:06.834052',46,67
'2024-07-31','14:21:07.962468',47,66
'2024-07-31','14:21:09.103070',46,67
'2024-07-31','14:21:10.146256',44,70
'2024-07-31','14:21:11.241768',45,68
'2024-07-31','14:21:12.364999',44,70
'2024-07-31','14:24:01.954380',47,66
'2024-07-31','14:24:05.076386',46,67
'2024-07-31','14:24:06.147943',47,66
'2024-07-31','14:24:07.273844',48,65
'2024-07-31','14:24:08.407970',48,65
'2024-07-31','14:24:09.530889',48,65
'2024-07-31','14:24:10.649625',48,65
'2024-07-31','14:24:11.692062',47,66
'2024-07-31','14:24:12.737075',47,66
'2024-07-31','14:24:13.767559',47,66
'2024-07-31','14:27:02.403437',49,63
'2024-07-31','14:27:03.512421',48,65
'2024-07-31','14:27:04.547204',47,66
'2024-07-31','14:27:05.596709',48,65
'2024-07-31','14:27:06.638570',47,66
'2024-07-31','14:27:07.686998',48,65
'2024-07-31','14:27:08.724101',48,65
'2024-07-31','14:27:09.775136',50,62
'2024-07-31','14:27:10.832291',49,63
'2024-07-31','14:27:11.895577',48,65
'2024-07-31','14:30:02.403367',47,66
'2024-07-31','14:30:03.558369',47,66
'2024-07-31','14:30:04.657550',48,65
'2024-07-31','14:30:05.704953',49,63
'2024-07-31','14:30:06.755938',48,65
'2024-07-31','14:30:07.811415',48,65
'2024-07-31','14:30:08.850514',47,66
'2024-07-31','14:30:09.904237',48,65
'2024-07-31','14:30:10.956712',48,65
'2024-07-31','14:30:12.070135',48,65
'2024-07-31','14:33:01.642358',48,65
'2024-07-31','14:33:02.751441',47,66
'2024-07-31','14:33:03.869497',49,63
'2024-07-31','14:33:05.229791',48,65
'2024-07-31','14:33:06.275847',48,65
'2024-07-31','14:33:07.338621',48,65
'2024-07-31','14:33:08.563134',47,66
'2024-07-31','14:33:09.622322',49,63
'2024-07-31','14:33:10.680152',50,62
'2024-07-31','14:33:11.741246',48,65
'2024-07-31','14:36:02.261416',48,65
'2024-07-31','14:36:03.377195',48,65
'2024-07-31','14:36:04.505091',48,65
'2024-07-31','14:36:05.932692',48,65
'2024-07-31','14:36:07.058953',48,65
'2024-07-31','14:36:08.596947',48,65
'2024-07-31','14:36:09.641002',48,65
'2024-07-31','14:36:10.687585',47,66
'2024-07-31','14:36:11.744920',48,65
'2024-07-31','14:36:12.999239',47,66
'2024-07-31','14:39:01.447644',48,65
'2024-07-31','14:39:02.708219',47,66
'2024-07-31','14:39:03.754036',47,66
'2024-07-31','14:39:04.795555',48,65
'2024-07-31','14:39:05.846910',50,62
'2024-07-31','14:39:06.892295',47,66
'2024-07-31','14:39:07.927564',49,63
'2024-07-31','14:39:08.972486',47,66
'2024-07-31','14:39:10.011130',50,62
'2024-07-31','14:39:11.050079',48,65
'2024-07-31','14:42:01.579792',48,65
'2024-07-31','14:42:02.800872',47,66
'2024-07-31','14:42:03.834060',48,65
'2024-07-31','14:42:04.873333',47,66
'2024-07-31','14:42:06.691290',48,65
'2024-07-31','14:42:07.721572',47,66
'2024-07-31','14:42:08.832267',48,65
'2024-07-31','14:42:09.879928',49,63
'2024-07-31','14:42:10.915465',50,62
'2024-07-31','14:42:11.957588',49,63
'2024-07-31','14:45:02.508297',49,63
'2024-07-31','14:45:06.274377',49,63
'2024-07-31','14:45:07.309103',48,65
'2024-07-31','14:45:08.805937',49,63
'2024-07-31','14:45:09.893211',47,66
'2024-07-31','14:45:10.931397',48,65
'2024-07-31','14:45:11.971591',47,66
'2024-07-31','14:45:13.015786',47,66
'2024-07-31','14:45:14.120113',47,66
'2024-07-31','14:45:15.169003',48,65
'2024-07-31','14:48:03.196788',48,65
'2024-07-31','14:48:05.006468',50,62
'2024-07-31','14:48:06.054132',49,63
'2024-07-31','14:48:07.105728',48,65
'2024-07-31','14:48:08.164422',50,62
'2024-07-31','14:48:09.202817',50,62
'2024-07-31','14:48:10.257733',49,63
'2024-07-31','14:48:11.685798',48,65
'2024-07-31','14:48:12.782420',47,66
'2024-07-31','14:48:13.838035',47,66
'2024-07-31','14:51:02.561979',49,63
'2024-07-31','14:51:03.664786',47,66
'2024-07-31','14:51:05.007163',49,63
'2024-07-31','14:51:06.152541',50,62
'2024-07-31','14:51:07.213187',49,63
'2024-07-31','14:51:08.272532',48,65
'2024-07-31','14:51:09.323198',50,62
'2024-07-31','14:51:10.386237',48,65
'2024-07-31','14:51:11.482542',49,63
'2024-07-31','14:51:12.551134',48,65
'2024-07-31','14:54:02.785772',50,62
'2024-07-31','14:54:04.944837',47,66
'2024-07-31','14:54:06.271451',47,66
'2024-07-31','14:54:07.318714',48,65
'2024-07-31','14:54:08.375645',50,62
'2024-07-31','14:54:09.443027',49,63
'2024-07-31','14:54:10.535327',49,63
'2024-07-31','14:54:11.591893',47,66
'2024-07-31','14:54:12.644443',49,63
'2024-07-31','14:54:13.704845',49,63
'2024-07-31','14:57:03.330974',49,63
'2024-07-31','14:57:04.675920',48,65
'2024-07-31','14:57:05.722381',48,65
'2024-07-31','14:57:06.819523',48,65
'2024-07-31','14:57:07.962406',47,66
'2024-07-31','14:57:09.059714',49,63
'2024-07-31','14:57:10.118688',48,65
'2024-07-31','14:57:11.173828',48,65
'2024-07-31','14:57:12.227160',48,65
'2024-07-31','14:57:13.280275',49,63
'2024-07-31','15:00:01.797917',48,65
'2024-07-31','15:00:02.935065',48,65
'2024-07-31','15:00:04.055494',48,65
'2024-07-31','15:00:05.183343',47,66
'2024-07-31','15:00:06.330252',47,66
'2024-07-31','15:00:07.436483',49,63
'2024-07-31','15:00:08.510262',48,65
'2024-07-31','15:00:09.573899',49,63
'2024-07-31','15:00:12.099368',49,63
'2024-07-31','15:00:13.479446',48,65
'2024-07-31','15:03:02.030323',49,63
'2024-07-31','15:03:03.216552',47,66
'2024-07-31','15:03:04.267762',50,62
'2024-07-31','15:03:05.300317',47,66
'2024-07-31','15:03:06.357916',49,63
'2024-07-31','15:03:10.393790',48,65
'2024-07-31','15:03:11.443202',48,65
'2024-07-31','15:03:12.572095',50,62
'2024-07-31','15:03:13.694371',48,65
'2024-07-31','15:03:14.848793',47,66
'2024-07-31','15:06:02.364596',49,63
'2024-07-31','15:06:03.602858',48,65
'2024-07-31','15:06:04.714827',47,66
'2024-07-31','15:06:05.961725',48,65
'2024-07-31','15:06:07.092738',48,65
'2024-07-31','15:06:08.351464',48,65
'2024-07-31','15:06:09.390363',48,65
'2024-07-31','15:06:11.599817',49,63
'2024-07-31','15:06:12.707362',48,65
'2024-07-31','15:07:18.658919',47,66
'2024-07-31','15:09:02.280378',47,66
'2024-07-31','15:09:03.533752',49,63
'2024-07-31','15:09:04.633403',47,66
'2024-07-31','15:09:05.776276',48,65
'2024-07-31','15:09:06.889280',48,65
'2024-07-31','15:09:08.033633',49,63
'2024-07-31','15:09:09.154057',50,62
'2024-07-31','15:09:10.281605',49,63
'2024-07-31','15:09:11.394893',49,63
'2024-07-31','15:09:12.467779',49,63
'2024-07-31','15:12:02.011178',48,65
'2024-07-31','15:12:03.185053',47,66
'2024-07-31','15:12:04.539827',49,63
'2024-07-31','15:12:05.594288',49,63
'2024-07-31','15:12:06.642983',50,62
'2024-07-31','15:12:07.716242',46,67
'2024-07-31','15:12:08.851229',48,65
'2024-07-31','15:12:09.890878',48,65
'2024-07-31','15:12:10.986849',49,63
'2024-07-31','15:12:12.048669',47,66
'2024-07-31','15:15:01.694322',50,62
'2024-07-31','15:15:02.855439',50,62
'2024-07-31','15:15:03.909388',48,65
'2024-07-31','15:15:04.960546',49,63
'2024-07-31','15:15:06.020835',48,65
'2024-07-31','15:15:07.062547',48,65
'2024-07-31','15:15:08.097244',48,65
'2024-07-31','15:15:09.155877',47,66
'2024-07-31','15:15:10.204235',47,66
'2024-07-31','15:15:11.254360',49,63
'2024-07-31','15:18:01.846219',48,65
'2024-07-31','15:18:02.986349',47,66
'2024-07-31','15:18:04.288232',48,65
'2024-07-31','15:18:05.432519',47,66
'2024-07-31','15:18:07.578773',47,66
'2024-07-31','15:18:08.709546',48,65
'2024-07-31','15:18:09.839483',50,62
'2024-07-31','15:18:10.962360',48,65
'2024-07-31','15:18:12.042064',50,62
'2024-07-31','15:18:13.096729',48,65
'2024-07-31','15:21:01.667638',47,66
'2024-07-31','15:21:02.839723',48,65
'2024-07-31','15:21:03.921994',49,63
'2024-07-31','15:21:05.047391',49,63
'2024-07-31','15:21:06.174469',49,63
'2024-07-31','15:21:07.410330',49,63
'2024-07-31','15:21:08.480122',49,63
'2024-07-31','15:21:09.549770',48,65
'2024-07-31','15:21:10.595985',48,65
'2024-07-31','15:21:11.637581',48,65
'2024-07-31','15:24:02.221631',47,66
'2024-07-31','15:24:03.318799',50,62
'2024-07-31','15:24:04.374236',47,66
'2024-07-31','15:24:05.415850',47,66
'2024-07-31','15:24:06.459517',47,66
'2024-07-31','15:24:07.499349',51,61
'2024-07-31','15:24:08.561208',49,63
'2024-07-31','15:24:09.631259',48,65
'2024-07-31','15:24:10.684759',51,61
'2024-07-31','15:24:11.974993',50,62
'2024-07-31','15:27:01.652668',49,63
'2024-07-31','15:27:03.155913',48,65
'2024-07-31','15:27:04.692252',48,65
'2024-07-31','15:27:05.780345',48,65
